YEAR,NAME,AGE,ASCENT,TOTAL
2004,Erik D Zeitlow,36.0,3.881,5.897
2004,John E Klopsch,39.0,3.781,5.898
2004,Falvey Malarcher,39.0,3.738,5.9
2004,Milton E Saffry,44.0,3.677,5.909
2004,Doug Cassiday,38.0,3.671,5.917
2004,Jeff E Platt,56.0,3.614,5.921
2004,Lester H Busche,32.0,3.779,5.931
2004,Mark D Perkins,51.0,3.826,5.936
2004,Chris H Webster,53.0,3.697,5.943
2004,Arnie Kiddoo,55.0,3.763,5.943
2004,Timothy J Harris,32.0,3.766,5.948
2004,Lane Seymour,37.0,3.775,5.961
2004,Steve Jaconetti,30.0,3.668,5.973
2004,Daniel J Wilson,46.0,4.019,5.975
2004,Steve C Kanters,52.0,3.909,5.982
2004,David L Blair,52.0,3.659,6.05
2004,Mark A Szabo,45.0,3.829,6.054
2004,Carson D Robertson,26.0,3.884,6.06
2004,Brad Sternke,25.0,3.884,6.06
2004,John Keller,41.0,3.882,6.068
2004,Robert V Kapke,57.0,3.778,6.07
2004,Tim Daniel Howe,27.0,3.837,6.077
2004,Roger C Kane,46.0,3.699,6.085
2004,Fred Corn,43.0,3.895,6.092
2004,John J Klein,48.0,3.79,6.099
2004,Robby S Wood,36.0,3.83,6.109
2004,Brad D Poole,34.0,3.988,6.112
2004,Fred A Rahmer,37.0,3.955,6.119
2004,Andrew T Griffiths,49.0,3.796,6.126
2004,Charles T Rombough,56.0,4.036,6.131
2004,Geoff Martindale,33.0,3.885,6.132
2004,Gregory T Carlson,25.0,3.93,6.142
2004,Mike Patterson,61.0,3.729,6.146
2004,Trent L Harshbarger,31.0,3.526,6.15
2004,Bob Hill,37.0,3.953,6.152
2004,Cary Grinold,49.0,3.809,6.158
2004,Paul Findley,36.0,3.84,6.163
2004,Blake A Holscher,22.0,4.003,6.174
2004,Wayne F Herrick,36.0,3.76,6.178
2004,James M Kennedy,44.0,3.911,6.18
2004,Michael C Shafai,34.0,3.878,6.186
2004,Richard H Leavitt,47.0,3.979,6.195
2004,Ed A Zehner,45.0,4.084,6.201
2004,Bob Malmgren,50.0,3.764,6.202
2004,Thomas Deyo Ciccarelli,33.0,4.075,6.205
2004,John M Wallace,60.0,3.716,6.207
2004,Michael E Williamson,42.0,3.956,6.209
2004,Anthony Campbell,43.0,3.954,6.211
2004,David Landoch,39.0,3.953,6.211
2004,Fred L Glogiewicz,47.0,3.655,6.22
2004,Gordon J Barnett,49.0,3.88,6.229
2004,Peter L Holleran,55.0,4.21,6.245
2004,Ricky Olczyk,34.0,3.93,6.252
2004,Shane C Green,39.0,3.722,6.254
2004,Marty K Bauer,38.0,4.004,6.254
2004,Chris C Justice,35.0,3.729,6.265
2004,Kevin L Waters,43.0,3.872,6.272
2004,Mark C Horan,44.0,3.881,6.282
2004,Bret Sholar,37.0,3.766,6.287
2004,Nathan E McLean,30.0,4.066,6.295
2004,Howard W Mayne,39.0,3.701,6.298
2004,A J Vitt,33.0,3.961,6.299
2004,Dave M Diaz,56.0,4.016,6.307
2004,Carl G Schwenk,67.0,3.988,6.314
2004,Rod D Sumpter,36.0,3.673,6.322
2004,Timothy R Mitros,45.0,4.025,6.329
2004,Bob Whiteley,60.0,3.865,6.337
2004,Mark D Egner,47.0,3.984,6.351
2004,Brian Aikin,53.0,4.073,6.368
2004,Przemyslaw A Ciota,26.0,3.831,6.368
2004,Brandon Fornasier,20.0,3.955,6.376
2004,George H Sunderland,49.0,3.954,6.376
2004,Tom A Resman,41.0,4.154,6.379
2004,Mark G Smith,47.0,3.886,6.383
2004,Scott Paul Smith,42.0,3.983,6.391
2004,John J Hoenigman,39.0,4.011,6.391
2004,Roger C Brown,34.0,3.979,6.395
2004,Marlin W Sutton,48.0,4.141,6.406
2004,Jon Dyck,20.0,4.078,6.417
2004,Rob K Runkle,35.0,3.754,6.429
2004,Alex Eusebio,29.0,4.116,6.432
2004,Phil R Knowles,32.0,3.91,6.435
2004,Tony C Baily,30.0,4.302,6.44
2004,Stephen C Nicholls,38.0,4.067,6.453
2004,Benjamin B Buxton,22.0,3.764,6.455
2004,Edmond M Veronneau,60.0,3.949,6.475
2004,Michael J Hauck,45.0,4.159,6.484
2004,John E Cvetic,40.0,4.266,6.486
2004,Clarke Clodfelder,41.0,3.947,6.488
2004,John F Houseman,34.0,4.074,6.502
2004,Michael Christopherson,28.0,4.213,6.511
2004,Robert J Calzia,37.0,3.951,6.514
2004,Eric J Dunay,27.0,4.208,6.515
2004,Daniel Olson,25.0,3.881,6.515
2004,Terry L Buterbaugh,24.0,3.99,6.527
2004,Scott Hutchison,55.0,3.952,6.536
2004,Rick Mansur,44.0,4.119,6.553
2004,Ross Klobuchar,35.0,4.262,6.558
2004,Joseph A Morales,38.0,4.215,6.561
2004,David Heidt,45.0,3.864,6.565
2004,Greg R Bell,44.0,4.216,6.566
2004,Skip N Thurman,39.0,3.584,6.573
2004,Pascal Monti Di Sopra,36.0,4.173,6.584
2004,Michael F Everson,40.0,3.987,6.586
2004,Wallace Devries,40.0,4.236,6.587
2004,Marco Pati,41.0,3.901,6.588
2004,Matt B Brinkman,27.0,4.114,6.589
2004,Dan J Longacre,40.0,4.038,6.601
2004,John G Gray,42.0,4.072,6.601
2004,Barry S Phillips,44.0,4.118,6.603
2004,David A Beuther,31.0,4.337,6.603
2004,John R McHenry,55.0,4.17,6.619
2004,Stephen S Aleman,50.0,4.198,6.626
2004,Louis Shuba,32.0,3.865,6.636
2004,Jimmy Bisese,42.0,3.917,6.652
2004,Jonathan L Vigh,27.0,4.121,6.659
2004,John F Campbell,59.0,4.209,6.664
2004,Pete M Thrasher,31.0,3.81,6.673
2004,Gale L Meuret,57.0,4.158,6.676
2004,Jerry K Giancola,51.0,4.097,6.682
2004,Abram Dashner,30.0,4.114,6.691
2004,Brad J Love,40.0,4.142,6.696
2004,Justin C Larson,30.0,3.82,6.696
2004,Halleck S Bilyeu,36.0,3.863,6.701
2004,Stanley M Robinson,62.0,4.14,6.704
2004,Andrew C Jung,34.0,4.171,6.71
2004,Dave G Yanchek,47.0,4.115,6.714
2004,Tom Bartnik,40.0,3.944,6.723
2004,Kenneth M Plotz,56.0,3.938,6.724
2004,Guillermo Quiroga,44.0,4.049,6.727
2004,Marcus B Cathey,48.0,4.206,6.729
2004,Fred J Hauptmann,56.0,4.418,6.734
2004,John C Everly,49.0,4.214,6.737
2004,Terry Hetterscheidt,54.0,4.213,6.744
2004,Vladimir O Balabanov,38.0,3.969,6.755
2004,Thomas R King,42.0,4.388,6.767
2004,Brent Poole,35.0,4.102,6.768
2004,Mark S Toupin,50.0,4.286,6.77
2004,Thomas J Knutson,54.0,4.428,6.781
2004,Kevin S Masten,35.0,4.122,6.788
2004,Harry W Rhulen,40.0,4.122,6.789
2004,Jamie A Hammond,34.0,4.203,6.791
2004,Devin D Farrell,39.0,4.339,6.799
2004,Trent A Copanas,34.0,4.343,6.806
2004,David Boulton,33.0,4.113,6.813
2004,Chris Roman,36.0,4.195,6.819
2004,Ken E Sirois,57.0,4.209,6.821
2004,Mark E Ruggles,43.0,4.528,6.832
2004,Robert P Palmer,46.0,4.249,6.833
2004,Steven R Sprinkle,41.0,3.58,6.838
2004,Marcus A Streips,31.0,4.657,6.86
2004,James J O'Donnell,48.0,4.022,6.867
2004,Richard W Huff Jr,44.0,4.341,6.868
2004,Mike B Thurman,38.0,4.12,6.877
2004,Scott Rexroat,49.0,4.301,6.878
2004,William J Waquie,51.0,4.248,6.884
2004,Benoni Reynolds,59.0,4.264,6.901
2004,Kenneth W Witherell,39.0,4.212,6.903
2004,Steve A Shumway,44.0,4.262,6.92
2004,Eddie D Lewis,53.0,4.117,6.926
2004,Joshua W Cook,30.0,4.383,6.934
2004,Michael K Olson,47.0,4.393,6.936
2004,Michael Farrell,42.0,4.201,6.942
2004,Lonnie McCarron,33.0,4.347,6.942
2004,Gene P Purvis,49.0,4.301,6.946
2004,David B Hatfield,37.0,4.265,6.957
2004,Dave M Carlson,39.0,4.446,6.969
2004,Scott Ausbrooks,31.0,4.021,6.971
2004,Gerard A Lachiewicz,47.0,4.392,6.974
2004,Jack Edgar,52.0,4.345,6.978
2004,Dan M Adams,56.0,4.394,6.979
2004,Robert S Banker,51.0,4.207,6.981
2004,Gary A Eldridge,43.0,4.203,6.984
2004,Kevin C Utley,49.0,4.196,6.985
2004,Thomas G Costandine,40.0,4.115,6.996
2004,Roger L Leturno,49.0,3.951,7.0
2004,Ed Green,54.0,4.44,7.004
2004,John D O'Donnell,52.0,4.72,7.009
2004,Bill E Faulkner,63.0,4.412,7.024
2004,Allen G Warner,39.0,4.426,7.027
2004,Donald S Taylor,42.0,4.26,7.027
2004,Timothy M Edwards,47.0,4.499,7.03
2004,Dale R Eldridge,46.0,4.039,7.032
2004,Rick Yohn,39.0,4.335,7.034
2004,David G Leupp,50.0,4.259,7.038
2004,Pete Foster,51.0,3.817,7.041
2004,Mike Hafner,53.0,4.516,7.044
2004,Jason B Maintzer,33.0,4.432,7.054
2004,Matthew R Kestian,28.0,4.159,7.074
2004,Charles D Lee,57.0,4.247,7.094
2004,Thomas Triumph,46.0,4.338,7.097
2004,Chip Allen,51.0,4.391,7.104
2004,Andy G Bedard,33.0,4.386,7.125
2004,Cary A Dennis,40.0,4.385,7.139
2004,Jeff R Allums,42.0,4.497,7.148
2004,Jason T Frick,34.0,4.526,7.153
2004,Larry P Ausbrooks,55.0,4.574,7.16
2004,Travis J Boone,31.0,4.732,7.169
2004,Todd S Wilson,42.0,4.446,7.17
2004,Jon O Epperson,66.0,4.526,7.176
2004,William C Squier III,62.0,4.529,7.179
2004,Frank Gryglewicz,50.0,4.572,7.196
2004,Steven Hilger,35.0,4.56,7.196
2004,James D Quinn,39.0,4.392,7.198
2004,Mike J Smith,46.0,4.525,7.21
2004,James M McKelvey,62.0,4.731,7.222
2004,Kelly McKenna,47.0,4.549,7.226
2004,Win H Macklin,50.0,4.416,7.241
2004,Jim Kitchen,45.0,4.342,7.248
2004,Roderick J MacWilliam,34.0,4.528,7.249
2004,Danny Losekamp,50.0,4.554,7.249
2004,David E Scalfri,41.0,4.737,7.25
2004,Brian D Elliott,26.0,4.261,7.257
2004,James L Cannon,42.0,4.628,7.264
2004,Jay Finkle,41.0,4.522,7.269
2004,Michael A Glanert,45.0,4.497,7.274
2004,Andy Zoutte,41.0,4.68,7.279
2004,Mark A Fell,27.0,4.409,7.279
2004,John A Eichmann,34.0,4.418,7.281
2004,Nattu Natraj,41.0,4.765,7.288
2004,Robert N Crane,28.0,4.55,7.291
2004,John P Cassidy,39.0,4.496,7.296
2004,David R Eisenhauer,54.0,4.475,7.299
2004,Dennis E Frisby,50.0,4.208,7.325
2004,Bob Nouza,52.0,4.384,7.331
2004,Brian J Newman,34.0,4.516,7.335
2004,Gary W Abrams,61.0,4.211,7.338
2004,Scott Robinson,43.0,4.726,7.341
2004,James M Gazetti,32.0,4.527,7.343
2004,Brian W Jones,38.0,4.661,7.348
2004,Gary M Hall,49.0,4.499,7.364
2004,Christopher P Garner,42.0,4.57,7.37
2004,Gary Fell,56.0,4.573,7.376
2004,John R Blakemore,60.0,4.571,7.376
2004,Steve P Revis,43.0,5.083,7.385
2004,Anthony S Mistretta,32.0,4.723,7.395
2004,Dennis J Normoyle,60.0,4.536,7.407
2004,Joe Wright,43.0,4.727,7.415
2004,Scott Southwick,38.0,4.395,7.417
2004,John J Marini,55.0,4.654,7.419
2004,Michael F McKenna,51.0,4.982,7.42
2004,David C Schlingmann,30.0,4.389,7.445
2004,Martin J Thrasher,55.0,4.845,7.449
2004,Scott D Schafer,48.0,4.381,7.45
2004,Gregg Mentzel,42.0,4.384,7.451
2004,Stephen R Rechtien,50.0,4.585,7.458
2004,Bill Linfield,50.0,4.66,7.465
2004,John Deleon,46.0,4.607,7.468
2004,Timothy L Morse,42.0,4.658,7.477
2004,David E Karp,46.0,4.659,7.477
2004,Art M Prast,49.0,4.498,7.486
2004,Brenton H Buxton,41.0,4.505,7.487
2004,Chuck M Leggiero,54.0,4.556,7.491
2004,David A Saugey,53.0,4.807,7.507
2004,Alex N Sandoval,50.0,4.846,7.521
2004,Mark H Lindsey,48.0,4.605,7.531
2004,Yuba Grant,20.0,4.626,7.532
2004,Edward J Brooks,24.0,4.806,7.533
2004,Don T Morley,54.0,4.606,7.536
2004,David D Jones,60.0,4.653,7.539
2004,Michael W Witham,33.0,4.887,7.54
2004,Richard D Rahall,52.0,4.777,7.563
2004,Tom M Weigt,52.0,4.85,7.576
2004,Michael J Hartley,35.0,4.726,7.577
2004,John C Hinrichsen,40.0,4.978,7.581
2004,Steve O Williams,53.0,4.604,7.601
2004,Eric W Sandstrom,53.0,4.987,7.607
2004,Cal H Smith,55.0,5.035,7.609
2004,Mark A Oppenheim,38.0,4.811,7.614
2004,Michael D Morse,40.0,4.807,7.618
2004,Peter M Price,58.0,4.663,7.631
2004,Steve Farley,54.0,4.736,7.634
2004,Gregory D James,47.0,4.767,7.637
2004,Kevin B Kinser,47.0,4.627,7.661
2004,Tim D O'Brien,44.0,4.674,7.667
2004,Franklin M Madden,64.0,4.573,7.672
2004,Anthony Barber,52.0,4.622,7.674
2004,Lee Rhodes,71.0,4.425,7.678
2004,Colin W Wynd,39.0,4.566,7.685
2004,Robert T Bell,68.0,4.676,7.691
2004,William J Kissell,34.0,4.87,7.696
2004,Thad S Crisco Jr,45.0,4.519,7.707
2004,Mark K Allinger,45.0,4.665,7.709
2004,Daniel R Solinski,36.0,4.521,7.712
2004,Charles Mestas,46.0,4.34,7.718
2004,Larry F Childs,52.0,4.764,7.718
2004,Daniel W Adams,49.0,4.98,7.719
2004,Rick Sherak,42.0,4.679,7.723
2004,Mark W Cantrell,40.0,4.777,7.73
2004,Matthew Black,37.0,4.769,7.743
2004,Dave A Vandenberg,52.0,4.583,7.749
2004,Lee S Moss,46.0,4.737,7.751
2004,Tom J Pariani,46.0,4.834,7.76
2004,Stephen P Smith,38.0,5.33,7.768
2004,Gordon B Smith,43.0,4.848,7.772
2004,Bucky Stewart,42.0,4.847,7.772
2004,Warren J King,43.0,4.979,7.778
2004,Denny Bellow,57.0,4.936,7.783
2004,Roger John Dyjak,32.0,5.084,7.788
2004,Richard J Decample,59.0,4.626,7.798
2004,Terry B Pintane,53.0,4.746,7.799
2004,Gerry R Callejo,41.0,4.696,7.803
2004,David A Frederick,40.0,4.781,7.807
2004,Patrick J Hollenbeck,36.0,4.345,7.808
2004,David C Fahrbach,51.0,4.682,7.809
2004,Randy L Ward,50.0,4.848,7.82
2004,Don Meyer,57.0,4.737,7.821
2004,James Herrera,36.0,4.371,7.822
2004,Troy Seguin,30.0,4.671,7.823
2004,Candido Condez Infante,40.0,5.117,7.828
2004,Francisco Condez Infante,47.0,5.124,7.828
2004,Efrain Condez Infante,49.0,5.116,7.829
2004,Thomas M Buzbee,41.0,4.662,7.829
2004,James M Turner,37.0,4.732,7.848
2004,Albert Franklin,41.0,4.884,7.85
2004,George Southiere,41.0,4.659,7.852
2004,Van J Josselet,51.0,4.728,7.856
2004,Marc A Scudamore,52.0,4.934,7.869
2004,Elden M Galano,46.0,4.846,7.869
2004,Jay H Wissot,59.0,4.624,7.87
2004,Jeffrey M Throne,48.0,4.731,7.871
2004,David A Labosky,57.0,4.675,7.879
2004,Bill A Bigelow,62.0,4.337,7.908
2004,Ron P Westbury,50.0,4.336,7.922
2004,Don L Tarasiewicz,63.0,4.681,7.938
2004,Scott D Almquist,43.0,5.047,7.963
2004,Jerry W Evans,56.0,4.934,7.964
2004,Marlin Keesler,38.0,4.663,7.971
2004,Todd Loizzo,32.0,5.132,7.979
2004,Shawn W Stone,28.0,4.689,8.011
2004,J Nick Howell,47.0,4.763,8.014
2004,Fred P Thrash,39.0,4.622,8.036
2004,Kanji Kurosawa,62.0,5.221,8.047
2004,Rob Turner,47.0,4.521,8.051
2004,John Petti,45.0,5.053,8.073
2004,Jan M Hamilton,56.0,5.09,8.087
2004,Ricky Ehman,50.0,5.112,8.097
2004,Keith J Booth,50.0,5.213,8.11
2004,Nathan Hamilton,27.0,5.206,8.112
2004,Ryan P Loewer,31.0,5.321,8.139
2004,Joe Morris,43.0,4.9,8.151
2004,Paul Piplani,57.0,4.69,8.153
2004,Doan Vu,49.0,4.764,8.159
2004,Donald L Kern,48.0,5.133,8.191
2004,Mark E Lang,43.0,4.901,8.193
2004,Ron H Peck,62.0,5.124,8.206
2004,Peter C Hokanson,55.0,5.34,8.221
2004,David Douglas,43.0,5.083,8.224
2004,John S Murdzek,44.0,5.331,8.23
2004,Bob Hunthrop,34.0,4.958,8.253
2004,David B Becket,34.0,4.982,8.271
2004,Dennis P McKenna,46.0,4.336,8.275
2004,Dennis J Wilson,46.0,5.343,8.292
2004,Richard H Shaw,49.0,4.922,8.313
2004,David D Sukala,35.0,4.391,8.329
2004,Joseph J Schletty,56.0,5.046,8.346
2004,Dwight L Henry,52.0,5.259,8.348
2004,Michael E Maley,45.0,5.412,8.356
2004,Mitch Hight,44.0,4.976,8.363
2004,Robert T Frohnapfel,39.0,5.023,8.366
2004,Michael Y Melanson,28.0,4.981,8.389
2004,John P Colico,45.0,5.208,8.391
2004,Gary A Hermes,40.0,4.984,8.4
2004,Robert C Lester,57.0,5.244,8.414
2004,Albert Dimicco,57.0,4.813,8.424
2004,Zachary R Asbury,20.0,4.656,8.43
2004,James K Barber,53.0,4.957,8.462
2004,Mark D Campbell,54.0,5.115,8.463
2004,Alan L Zwart,33.0,5.194,8.471
2004,Chuck Hachmeister,51.0,5.362,8.477
2004,Michael J Fletcher,56.0,5.361,8.479
2004,Roger A Scott,39.0,5.207,8.484
2004,Matthew Geary,28.0,5.361,8.495
2004,Kenny L Collins,41.0,5.037,8.518
2004,Gary A Cehelsky,51.0,5.441,8.527
2004,Andrew I Tang,41.0,4.932,8.533
2004,Steve Morris,36.0,5.156,8.534
2004,Johno C Stallings,38.0,5.556,8.544
2004,Michael - Moore,40.0,5.337,8.554
2004,William J Blazek,50.0,5.238,8.559
2004,Gregory W Judge,56.0,5.635,8.564
2004,Steven A Marsh,42.0,4.945,8.565
2004,Mark R Johnson,56.0,5.439,8.591
2004,Jim R Singletary,54.0,4.902,8.594
2004,John P Kleiner,59.0,5.157,8.598
2004,David M Zuniga,34.0,4.999,8.606
2004,Daniel B Thompson,43.0,4.722,8.613
2004,Michael J Allen,53.0,4.903,8.614
2004,Michael B Smith,37.0,5.411,8.619
2004,John R Barfield Jr,33.0,4.81,8.634
2004,Frank Camperlengo,49.0,5.33,8.669
2004,Bill F Gomboc,54.0,5.329,8.698
2004,Michael Thames,30.0,5.601,8.716
2004,William B Lee III,55.0,5.57,8.719
2004,Tetsuya Sato,55.0,5.425,8.739
2004,Bill L Smith,56.0,5.328,8.743
2004,Tom Detore,56.0,4.704,8.768
2004,Philip W Foster,70.0,5.34,8.78
2004,Cy R Martin,19.0,4.656,8.787
2004,James M Dennis,49.0,4.96,8.795
2004,Justin White,21.0,4.983,8.797
2004,Ty L Meighan,38.0,5.447,8.808
2004,Lee J Madsen,45.0,5.558,8.843
2004,Robert F Mathes,70.0,5.648,8.849
2004,Angel Perez,22.0,4.806,8.867
2004,Carl D Tanner,52.0,5.333,8.87
2004,John T Hall,34.0,4.985,8.874
2004,James W Howald,50.0,5.501,8.88
2004,Greg Arguello,40.0,4.974,8.883
2004,Tyler W Donald,35.0,4.972,8.884
2004,Martyn Donald,32.0,4.971,8.884
2004,Stephen A Gould,53.0,4.909,8.891
2004,Peter G Krasa,59.0,5.327,8.891
2004,Ricky L Scott,46.0,5.426,8.899
2004,Mike J Searls,44.0,5.15,8.905
2004,Tom Duncan,41.0,4.933,8.922
2004,Jared T Miller,34.0,6.004,8.931
2004,Bill J Moyle,65.0,5.536,8.946
2004,Rob Didlake,40.0,5.107,8.946
2004,Roger B Coleman,35.0,5.569,8.957
2004,Jim T Agee,28.0,5.186,8.969
2004,Rudy Westervelt,54.0,5.41,8.986
2004,Stuart J Shafer,44.0,5.336,9.0
2004,Victor Davis,33.0,5.62,9.028
2004,Richard Yeates,35.0,5.288,9.036
2004,Kenny Watts,49.0,5.454,9.043
2004,Stephen Wheat,42.0,5.529,9.045
2004,Gerard J Godin,60.0,5.99,9.063
2004,Paul N Olson,54.0,5.704,9.125
2004,Adrian Soler,38.0,6.006,9.129
2004,Sean B McGill,35.0,5.556,9.129
2004,Paul H Nancollas,46.0,5.695,9.149
2004,Dan J Grieser,45.0,5.651,9.226
2004,Nigel A Clarke,35.0,6.104,9.23
2004,Tim A Jensen,44.0,5.683,9.253
2004,David M Esparza,40.0,5.557,9.291
2004,Stephan B Wilder,53.0,5.646,9.408
2004,John K Sellers,60.0,5.998,9.458
2004,Terry M Murray,52.0,5.501,9.464
2004,Steve R Orth,45.0,5.536,9.491
2004,Shane M Norwood,33.0,5.535,9.538
2004,Dave Neely,39.0,5.326,9.55
2004,Paul D Wardzinski,49.0,5.343,9.566
2004,Charles R Richardson,48.0,5.713,9.573
2004,Paul W Schoolcraft,66.0,5.878,9.581
2004,Ross Davison,42.0,5.803,9.583
2004,Kirk Yarber,30.0,6.086,9.588
2004,Ron D Foster,37.0,6.086,9.588
2004,Richard L Sabby,56.0,6.012,9.646
2004,Gordon R Denison,61.0,5.704,9.669
2004,Frank D Bartocci,56.0,5.997,9.68
2004,David L Wood,42.0,5.967,9.697
2004,Tom R Schettig,60.0,6.017,9.711
2004,Thomas P Kelley,46.0,5.569,9.711
2004,John Tony Garcia,74.0,5.799,9.734
2004,Nelsen Peterson,38.0,6.285,9.763
2004,Timothy Byrnes,58.0,5.411,9.77
2004,Kevin C Ommen,35.0,4.974,9.776
2004,Chip Ivie,39.0,5.51,9.807
2004,Richard E Kellogg,33.0,6.043,9.811
2004,David R Lee,42.0,6.259,9.839
2004,Mario C Delaloye,74.0,5.853,9.854
2004,Richard J Harrison,50.0,5.854,9.857
2004,Walt R Morton,59.0,6.369,9.862
2004,William L Lane,38.0,5.891,9.928
2004,Edwin R Mighell,74.0,5.808,9.941
2004,Johnny B Mitchum,57.0,6.165,9.948
2004,Robert J Taylor,63.0,5.784,9.948
2004,Walter K McKenney,44.0,6.087,9.951
2004,Steve A Mathews,55.0,6.369,9.96
2004,Paul D Wcislo,58.0,5.502,9.964
2004,John J McMenamin,43.0,5.52,9.973
2004,Garland R Bullock,52.0,5.325,9.979
2005,Fulvio Dapit,29.0,2.513,3.98
2005,Galen Burrell,26.0,2.527,3.984
2005,Marco Rusconi,40.0,2.647,3.998
2005,Javi Olabarria,37.0,2.654,4.049
2005,Senovio Leo Torres,51.0,2.664,4.188
2005,Joan Colomer,35.0,2.755,4.208
2005,Erin B Hutchinson,36.0,2.662,4.231
2005,Karl W Meltzer,37.0,2.738,4.253
2005,Paul L Koch,37.0,2.556,4.254
2005,Lubin Arocha,35.0,2.717,4.28
2005,Xavi Cadena,38.0,2.755,4.315
2005,Stephen D Sisson,35.0,2.886,4.338
2005,Ian J Torrence,32.0,2.83,4.402
2005,Martin J Tucek,30.0,2.833,4.453
2005,Bartomev Folgarolas,28.0,2.931,4.512
2005,Kreighton K Bieger,31.0,2.896,4.542
2005,Alexandro Sanders,33.0,3.01,4.608
2005,Sean Michael Larkin,26.0,2.68,4.611
2005,Stephen M Parziale,46.0,2.899,4.636
2005,Jeffrey J Pierce,47.0,2.909,4.646
2005,Paul E Sullivan,38.0,2.979,4.654
2005,Michael J Stewart,30.0,3.022,4.662
2005,Rick W Shoulberg,44.0,2.947,4.703
2005,Brett S Wilson,37.0,3.049,4.735
2005,Jim L Lee,36.0,3.02,4.74
2005,Jason L Burkhead,33.0,3.05,4.755
2005,Joe M Gutierrez III,35.0,3.042,4.8
2005,Michael S Donovan,53.0,2.867,4.827
2005,Bill Means,40.0,3.006,4.839
2005,Scott C Lincoln,39.0,3.093,4.874
2005,Alan T Villavicencio,37.0,3.072,4.883
2005,John T Hughes,38.0,3.238,4.901
2005,John P Goodloe,44.0,3.083,4.94
2005,Heath A Hibbard,52.0,3.062,4.959
2005,Tibor Kiss,42.0,3.139,4.99
2005,Steve T McBee,39.0,3.225,5.011
2005,Neil Gleichman,51.0,3.238,5.028
2005,Perry W Scanlon,25.0,2.895,5.039
2005,Paul S Lowrey,41.0,3.301,5.05
2005,Julius Andy Kovats,42.0,3.106,5.067
2005,Ed A Baxter,51.0,3.168,5.067
2005,Jason P Oliver,23.0,3.133,5.068
2005,Gavin M Hoch,28.0,3.241,5.08
2005,Cory E Leppert,30.0,3.408,5.104
2005,Timothy D Allison,44.0,3.132,5.111
2005,Matt Haugen,48.0,3.218,5.116
2005,Tom A Karpeichik,40.0,3.33,5.119
2005,Eric M Sigler,29.0,3.248,5.122
2005,William R Andresen,44.0,3.188,5.137
2005,Trent L Harshbarger,32.0,3.242,5.16
2005,Kevin W Werner,27.0,3.338,5.191
2005,Craig M Trautner,40.0,3.282,5.197
2005,David J Corsten,37.0,3.363,5.202
2005,Ryan P Soderberg,28.0,3.283,5.211
2005,David A Pokorny,37.0,3.098,5.217
2005,Phillip F O'Reilly,44.0,3.379,5.23
2005,Jeff S Myers,46.0,3.381,5.232
2005,Steven W Bremner,50.0,3.236,5.252
2005,Daniel R Maas,36.0,3.341,5.256
2005,Gary D Black,19.0,3.416,5.259
2005,Floyd C Paiz,49.0,3.382,5.261
2005,Mark Rennison,37.0,3.328,5.263
2005,Kyler A Barnes,40.0,3.424,5.273
2005,Ramon F Bermo,38.0,3.414,5.275
2005,Eric Walecki,39.0,3.043,5.295
2005,John A Prater,34.0,3.455,5.304
2005,Joe R Griffin,45.0,3.333,5.329
2005,Arne D Hultquist,47.0,3.482,5.379
2005,Jonathan L Vigh,28.0,3.331,5.379
2005,Les L Noe,50.0,3.431,5.386
2005,David Cavanaugh-Keyek,39.0,3.306,5.39
2005,Chris A Chavez,46.0,3.385,5.4
2005,Dan Turk,44.0,3.397,5.404
2005,Ryan E Birkenfeld,28.0,3.338,5.412
2005,Josh L Irvan,34.0,3.343,5.435
2005,Stephen E Martin,45.0,3.441,5.449
2005,Michael Richard Miller,37.0,3.379,5.449
2005,Bill W Wright,43.0,3.332,5.468
2005,Paul J Hartman,45.0,3.305,5.47
2005,Kevin A Scott,48.0,3.45,5.474
2005,Paul J Batura,33.0,3.297,5.477
2005,Kevin K Hale,30.0,3.489,5.485
2005,William K Snead,41.0,3.493,5.488
2005,Jonathan M Bowser,39.0,3.494,5.489
2005,Ryan D Hamilton,26.0,3.426,5.494
2005,Philip S Fielder,51.0,3.605,5.504
2005,Nick D Smith,41.0,3.476,5.509
2005,Craig J Bryant,45.0,3.32,5.512
2005,Nathaniel I Kiser,35.0,3.337,5.514
2005,William R Cordova,52.0,3.425,5.524
2005,Martin D McComb,36.0,3.497,5.524
2005,Steve R Lee,50.0,3.457,5.538
2005,Timothy J Howland,28.0,3.593,5.572
2005,Joseph M Smindak,44.0,3.324,5.577
2005,Jeffrey D Kunkle,31.0,3.427,5.583
2005,Mark D Perkins,52.0,3.576,5.588
2005,Jay S Layman,46.0,3.525,5.592
2005,Derek A Griffiths,30.0,3.198,5.595
2005,Chris G Reveley,53.0,3.511,5.598
2005,Martin E Yudizky,29.0,3.482,5.601
2005,Bennet D Krawchuk,20.0,3.438,5.636
2005,George W Jones,55.0,3.472,5.636
2005,Michael Erickson,41.0,3.637,5.661
2005,Steve D Chaffee,40.0,3.559,5.664
2005,Michael D Carter,42.0,3.51,5.671
2005,Randy J Albrecht,49.0,3.58,5.676
2005,Steve I Urken,40.0,3.572,5.678
2005,Duane A Limbaugh,30.0,3.594,5.688
2005,Israel Holby,26.0,3.543,5.689
2005,Norman B Farrar,52.0,3.609,5.71
2005,Martin D Catmur,47.0,3.607,5.721
